0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1.3831819216886356,-6.629178376294954,-2.419120610821889,1.3312749245292728,-7.05020222109055,-2.2164701229214385,1.3139703693354718,-7.062020570208871,-2.2190063461039853,1.293791406698524,-7.069816273117538,-2.2222448176361254,1.3025889606327246,-7.05106340016543,-2.8151496220920302,1.2655893797157358,-7.06281697032679,-2.8162765854167904,1.2246722596222004,-7.0719285751846845,-2.8180827751579103,0.9568897059375328,-7.043595402568442,-1.1426544393640876,0.867418058479268,-6.99164458434996,-3.816800594964217,1.2554200361047354,-6.277187941720882,-1.9410190426627236,1.2037924775832394,-6.297184316611496,-2.716897091754665,0.7856627279530036,-5.026855633781748,0.3336709296685878,-0.2143266170415731,-5.0951720298620184,-4.380138409954527,0.8764288431467951,-2.3380938847894717,1.4005426424609282,-0.3346879831086529,-1.5487051363286293,-4.260358625552508,1.4972024122554417,-1.8152622880774703,1.1602874143433586,0.6738458333265109,-0.18374900440002315,-3.2197002416414784,1.6737857208576243,-1.725418955476452,1.0635411535272667,0.9127853976527838,0.3606095288327259,-3.6118749049724994,1.8590602061852743,-1.9599162393204113,0.8294628688681542,1.0786344520340059,-0.13481294803143387,-3.537518823787429,1.733792627988241,-1.93637099372889,1.0172755620277676,0.9656898002229866,-0.3453680564005384,-3.187889963247237,0.2078672182781361,-0.25883353130698716,1.3568944859981058,-0.2078672182781361,0.25883353130698716,-1.3524293423545122,1.2702988733955094,0.09120591350452487,4.240263812050826,0.7431667795555214,1.591073114531725,1.2071412559299577,1.0402449814375372,2.379993168186327,7.789460630549829,0.5672844491273052,3.1534640756937815,6.054607763150217,0.8183856275350053,2.7262557457719456,8.127897656099554,0.305305804196738,3.258555866692934,6.576365426369871,1.6316054111033689,3.203102539183918,7.922105071242636,1.3242981673558991,4.05615121987767,6.4184883117655165,0.0
0.9516676323161898,-5.51981210205462,-3.4260075937789836,0.9323911474358764,-5.868182953091347,-3.258783810306833,0.9268712694811644,-5.8773542883135885,-3.2597168329271455,0.9179716589513173,-5.88355512761495,-3.2609541766453987,0.8892672906204905,-5.870333656011183,-3.8362852215043435,0.8531853131572799,-5.881170311239891,-3.838093728150562,0.8110200809973326,-5.890684766520521,-3.8414299108721317,0.6678487496797685,-5.862118174090063,-2.217214631645785,0.5413935677606673,-5.8320770891933025,-4.832649652165127,0.8596516745961335,-5.229719269150549,-2.9698540224314494,0.7870581597504593,-5.243664460139011,-3.7310825000941183,0.5205626170465969,-4.1475186049905535,-0.5522006618766526,-0.4794285266467362,-4.245301223168856,-5.212927501369987,0.6738833077220645,-1.9936149028877324,1.349609302126933,-0.9438847043667552,-1.3242657947680299,-5.391188401366498,0.9603076593249399,-1.31942780194474,2.1456595828537512,-0.63406132162241,1.0058282097481752,-4.749407142368834,0.9850278759008535,-1.2619921435554282,2.2857621011567826,-0.5977730102317794,1.6631148002459473,-5.149822443862058,1.0694881979659232,-1.4989091535950905,2.160900843878153,-0.4031508261587331,1.529227241954373,-5.126626472160912,1.0094014092485406,-1.4447262733593096,2.0875916597722304,-0.39569700478261083,1.3178652859865363,-4.738942508464971,0.2561862366110482,-0.2060185209046888,1.1959317665907405,-0.2561862366110482,0.2060185209046888,-1.1916909346383013,0.9186198919231667,1.4500446342643445,4.839306181297881,0.42177980389808983,2.123403496174086,2.002195675701784,0.8580079975471954,3.202040990496961,9.419924120912789,0.37122330677172466,3.939396494189432,6.40231623238575,0.7276349124383006,3.4673519771838612,9.86302936431679,0.16062835610364135,4.131762267970808,6.828647655827627,1.3431236731771083,3.847978753094252,9.310299901642457,1.0961793753387772,4.765015145947952,5.821390219067007,0.0
0.738419080813729,-5.261977500137501,-2.528726997055779,0.7299025001380781,-5.561849230497271,-2.441528588903898,0.725970655361541,-5.569482149578316,-2.445400644238305,0.7198339101559978,-5.576005309515059,-2.451220229817961,0.6924538203976306,-5.573469470330216,-2.821492051280062,0.6609409502025022,-5.588434084729753,-2.8224556318283756,0.624556378749741,-5.60162478592141,-2.8236636421601458,0.518095226202164,-5.571227665796649,-1.7418749334704688,0.3858245650734511,-5.573367624587109,-3.636914841269921,0.6495784400088777,-5.014421172185814,-2.185653740292272,0.5858570332839393,-5.0179491087270405,-2.725385375706393,0.4054051880061622,-3.96896479407361,0.025970344352175927,-0.5945867711089871,-4.0842862866344545,-4.026501887640048,0.677706317158693,-2.058762331677429,1.3467908529800316,-0.9391297368321038,-1.4885479058958166,-4.055861738825894,1.1167724219006316,-2.098904891232318,1.5621461929687515,-0.621472519603091,0.7830703514159649,-3.308108615474929,1.2065629839423682,-2.2832059065069332,1.6103479859034797,-0.5825950639053734,1.4240716424866735,-3.6208011672510936,1.1971447688939172,-2.4935981237062665,1.5808418363031234,-0.4307787968068001,1.269251734741462,-3.6000591433913987,1.1724238115788133,-2.3947857062845475,1.5150734499602554,-0.4291074482531534,1.0675434846920389,-3.311380140380569,0.30252864616038805,-0.14111147072300784,1.08100605410853,-0.30252864616038805,0.14111147072300784,-1.0778090563231404,0.6071741860458856,2.665996367074705,3.3356127174028445,0.1226580405294487,2.937197442383159,1.3433048529212608,0.6908385469119535,4.949639611184392,7.164080230493643,0.05284973310382894,5.240922270663122,4.181240798064859,0.5539978875622471,5.38381304642747,7.490987812000077,-0.1364888721711626,5.703976762280922,4.425782731657622,1.0124310986319363,5.584973006923414,5.999209359132906,0.6722120388643731,5.849643493546803,3.0189246972153314,0.0
0.6837586244011318,-5.145223976379522,-3.377446752086573,0.6720970507288633,-5.4346146370975825,-3.2128926585901176,0.6655283806543613,-5.441160196735089,-3.213941353624001,0.6574812321640883,-5.446917407486094,-3.215791131866813,0.6360211869367534,-5.446272909278852,-3.73928167607348,0.6045391120495349,-5.460351410183473,-3.740859317129626,0.568560995973086,-5.472684483542943,-3.74415396932625,0.45571155301836963,-5.436452388480325,-2.1657868209811624,0.3213286066615815,-5.4479436995453385,-4.550117253592896,0.5872392992126334,-4.900993114028052,-2.9190080790698976,0.5270972167803338,-4.900587502276696,-3.612084424876905,0.36826071614288985,-3.8596217304642835,-0.6974383228795834,-0.6317313710245931,-3.934697164149265,-4.637825135124758,0.698175881864371,-1.9850474036808912,0.7865565895753538,-1.0224770730904198,-1.3975918862853949,-4.760783036057307,1.3221349240467937,-2.3366750607807694,1.516540598040733,-0.930108874478033,0.8099434674872186,-4.014846989500338,1.442110399502948,-2.5740716009426783,1.357236700606087,-0.9297558286536833,1.3493957773928842,-4.225645774887869,1.5149662879531847,-2.7739575436524486,1.2581672094413312,-0.8184291542060469,1.2271245865882126,-4.389557256743368,1.3750823501290246,-2.7395715716104645,1.3738058227385836,-0.789868309301341,1.0708442653570607,-4.069873883270626,0.2948630294375717,-0.14824166228916305,1.0602415270124597,-0.2948630294375717,0.14824166228916305,-1.057012668815038,0.5875448050404716,2.050101397257954,3.8895726209901333,0.13198043366995948,2.4694190526771367,1.7120207010117925,0.6517332184237249,3.994174939428327,7.991033519397601,0.023011657564262364,4.419761654613815,5.560745624611742,0.5473683715167031,4.317177726280189,8.367180878508517,-0.16229920462145775,4.695233347188761,5.9095057009578476,1.0088135237299118,4.621063936962332,7.5482427346141945,0.657462012770056,5.145672743334656,4.640492739852281,0.0
0.6805038398231564,-5.222174859020249,-3.5587523625169175,0.6511764542909341,-5.499577152428755,-3.3687866798508366,0.6411097480823313,-5.505234019907713,-3.3698118431552495,0.6295285588894668,-5.511173654779303,-3.371552399780416,0.6211098289939331,-5.507047986174291,-3.8761873414099224,0.5914224089146648,-5.518380073542559,-3.8780957582979325,0.5577176812774988,-5.529186136410274,-3.8812180059445542,0.4267590891969001,-5.4916216747767095,-2.196830043158475,0.3199053945126899,-5.496659586760016,-4.493638406990252,0.5802680009332498,-4.965451991460522,-3.0576050802204184,0.5256908549027665,-4.961850710835396,-3.723459283821062,0.3739683223702983,-3.856669962130032,-0.8318331105942938,-0.6260238329837754,-3.919485470099526,-4.436887143251812,0.7593144670168303,-1.9999811545611441,0.0341729040544509,-1.1336323765031218,-1.4460263895483587,-4.455683752071609,1.2786855758991904,-2.604133151824133,-0.1231470551884128,-1.0233708983017533,0.47096025583603823,-3.7388147572525683,1.4719179876080455,-2.877400775763952,-0.2062177794705736,-1.0319186809112784,0.9645353569998956,-3.9321266571081734,1.4828242289195326,-3.254132275612077,-0.25748759028919843,-0.9266828531169025,0.799011110516224,-4.140312191952778,1.4066308658519486,-3.094364607473802,-0.19885255975531618,-0.9042895152450875,0.662757672707382,-3.8114388687423926,0.2825940091110584,-0.12559033671094452,1.0370935400856507,-0.2825940091110584,0.12559033671094452,-1.0340423641937704,0.4639980001117886,2.2317101433185456,3.7193913610167773,0.09141227469402985,2.4456548281838826,1.6047119668418273,0.5807038999027089,4.31974966958177,7.55977911143966,0.0008507277353126944,4.647290397390752,5.315755319034812,0.5407961744606762,4.689254527946951,7.907914750494333,-0.1889768442757896,5.001120193216757,5.64634979441101,0.9135137566865738,4.944649008301278,7.094525169385633,0.5906588551285273,5.358496095542495,4.593465700184728,0.0
0.691913860865187,-5.2346456994505575,-3.322199019072441,0.6641839984855485,-5.511954474252058,-3.1402129661233076,0.6541633229403372,-5.51734045755309,-3.1412549026255108,0.6424832497541025,-5.523049989557437,-3.1430610814669566,0.63554112903651,-5.519715792750387,-3.664903252434466,0.6061278333025837,-5.530946888147094,-3.6666328903637675,0.5732045066844708,-5.541404990338079,-3.6695374779657666,0.4384068594978392,-5.496673594526686,-1.9882449356534724,0.3326353697120645,-5.508418074090212,-4.3761963154930985,0.5901443173379874,-4.977191357231469,-2.8247176268898193,0.5363871611610345,-4.973202362255283,-3.5181785242704278,0.3949527401578481,-3.822126686809956,-0.5835825092776102,-0.6050394296993722,-3.9480325202272795,-4.368363939958954,0.7638256813195025,-1.965158283028054,-0.16040399513670933,-1.131550931757544,-1.4522991681976827,-4.468093014779487,1.3675560105630407,-2.7186088203708003,-0.7927825901969486,-0.9691132243123294,0.33893879385484593,-3.828298964633759,1.46803439291069,-3.1311125316971196,-0.8987580918499241,-0.9717275365577053,0.814005366601264,-4.035448309163094,1.5243531027236312,-3.5559750334138522,-0.8902061617346944,-0.8636205918255189,0.6311990657674172,-4.184449196037657,1.470766996816805,-3.1798667591684198,-0.8481766834576264,-0.8460339317065875,0.5023391731829283,-3.877927578683728,0.2718220981968412,-0.1251236226322428,1.0974206127106398,-0.2718220981968412,0.1251236226322428,-1.0939405681289243,0.4348837606530427,2.1947268807659426,3.698077437225002,0.11783811791398022,2.4366932394196352,1.4326661908763205,0.5651894130582262,4.190202599052624,7.726605327819374,0.02271129879254168,4.641309532733591,5.108108520186265,0.5509964410536315,4.535894961621976,8.102332530999163,-0.16591129461670698,4.95543063589508,5.448867727625364,0.9153913888202058,4.848741005198238,7.426345597162002,0.581938338144262,5.447053848021416,4.475418540127118,0.0
0.6427246159505937,-5.192643464283477,-2.954331844808356,0.610436536401063,-5.4649402241099265,-2.7532503795530325,0.6000573876249046,-5.469485384700579,-2.7542029417605702,0.5883475203728716,-5.474694197020431,-2.7558583145643487,0.5822435181390524,-5.472653496411619,-3.2663565274202413,0.552979322729225,-5.4834669215766105,-3.2675898040641784,0.5206060954106647,-5.494110278871375,-3.270265356421489,0.39146675427894445,-5.443407969763985,-1.755058871365997,0.2818391154874535,-5.458861379171503,-3.932784210491364,0.5468670106195513,-4.9368610459599385,-2.4691247960325233,0.4957939444483526,-4.930331077213141,-3.1421238833958007,0.37660345989101096,-3.777695517578342,-0.4984855473877927,-0.6233889008442141,-3.9367433540834016,-4.055855520906663,0.754024816467151,-2.007801468801618,-0.015061680223374617,-1.1175754463696845,-1.4291504352117637,-4.120700328047047,1.2990980322412933,-3.0051113333106683,-0.8392528953242004,-0.9011548182706035,0.5081666665921749,-3.4644093275113974,1.4456138929543054,-3.45524023326035,-0.995065628858762,-0.8922752890429098,1.0337096250978102,-3.64653425843392,1.451695583740625,-3.751503699556355,-0.9325294873650168,-0.7767587727746303,0.9093410633778866,-3.7928440797593077,1.3709978101482134,-3.5511223128832925,-0.8906909130295012,-0.7581405955273496,0.7697041861975605,-3.515005998744911,0.29814331958177026,-0.09735918851455495,1.0620515381217064,-0.29814331958177026,0.09735918851455495,-1.0588693110051046,0.4214232875647573,2.377115573893431,3.0988157701240744,0.023257635007945702,2.4968178557362757,1.0920391480665366,0.5265605198791034,4.452172169168895,6.907210701122836,-0.05105855234693228,4.737337056340793,4.351510431088722,0.49616629518698274,4.8368187920496295,7.262413954010252,-0.2444237287017942,5.117678935861076,4.633376866715971,0.8692613937925827,5.0581474405752616,6.1530755795912615,0.5125172850206994,5.446856568243594,3.4405358510188937,0.0
0.5885716057749641,-5.063820966510794,-3.115814347471999,0.5599088379625824,-5.337380797073802,-2.925698678831057,0.5521965002853271,-5.343960718010639,-2.925941189140153,0.5431460332837035,-5.350520134190995,-2.927003224689403,0.5258548709067162,-5.341667399543772,-3.4317208227948326,0.4945201670699378,-5.352606520872176,-3.4321544152670374,0.46030670625959746,-5.366817757989034,-3.434910254538228,0.354692801629111,-5.324149798153309,-1.8644957335307704,0.2380989878302985,-5.341613532994311,-4.139302506246978,0.5026889295428321,-4.832034090872199,-2.670295865551187,0.44786741261235524,-4.81483514448112,-3.3356754350675764,0.35706647657408463,-3.721250866071297,-0.42095785689745174,-0.6429260853128661,-3.8615663555529185,-4.19925353739362,0.6844381033564796,-2.0115662656532383,1.8574496341844002,-1.1587457067242115,-1.4333804575820974,-4.587236780990944,1.2014104523008127,-2.7453461560251426,3.5307576882380416,-0.9573206604274287,0.4447355327327613,-4.007666846439002,1.3399523357649956,-3.061520190710937,3.8758476413513803,-0.953306452563672,0.9768257615400248,-4.12148930385361,1.2784841743117237,-3.4927363278941974,3.8506536133166365,-0.8298482074045508,0.8850752890218517,-4.327794641520627,1.1251245562848995,-3.2603912795332035,3.5376370894560387,-0.8051173097749982,0.7223238275071078,-4.066780396829002,0.3189147724809276,-0.10463455312629392,0.9368510183408288,-0.3189147724809276,0.10463455312629392,-0.9331719108453369,0.4045257883988026,2.5944573057361473,2.636685133744898,-0.15330577918649368,2.8017960831298607,0.8374409663296463,0.5024727983258588,4.8232192623153365,5.841080250892506,-0.1481319303617192,5.044597036871458,3.757897631875191,0.47037143826969374,5.2050235915107,6.086825213032797,-0.28439041522771036,5.464847451961148,3.99374755271984,0.7996076678536993,5.481717657229384,4.942435468213424,0.33827170594609285,5.635721900465397,2.5421808170129214,0.0
0.5781351181802941,-4.751267788462238,-2.790273832468072,0.5650270544776863,-5.013815870455897,-2.616552377479186,0.5600628054042055,-5.023584107379996,-2.6172113836017488,0.5527465972635203,-5.032582149607967,-2.6185236225940147,0.5266932969713259,-5.020464733331002,-3.0892504985248626,0.4951775372664003,-5.0365011191778315,-3.0900134231988736,0.46015260203245734,-5.054092006812795,-3.0925183734668225,0.3770363635770512,-5.057343096556629,-1.6625823203328556,0.24746201098653192,-5.094287852190126,-3.82592312266855,0.5021404009497415,-4.57161827190881,-2.376467167060329,0.4413479414400885,-4.560135913446255,-2.9988163413353317,0.37068428866369674,-3.59391255475661,-0.35566305983913543,-0.6293085365873976,-3.7141140313317313,-3.923623239316481,0.6715293504047669,-1.9464785015392203,1.3783366435043858,-1.0998551988265932,-1.2694166375747706,-4.213531194253832,0.9929734852562276,-2.5629233487336545,2.2770042838730067,-0.7590274476875648,0.6732316314292588,-3.7516816568013813,1.0582264240714325,-2.891874315982213,2.45893295236037,-0.7321827306493829,1.2578354923410848,-3.9131411503676654,1.091429898028592,-3.07469185158557,2.4619872169465737,-0.6263747886546103,1.1107501154468085,-4.035503747929398,0.9891515918640541,-2.8786749493547727,2.2739344101216674,-0.6218568975567456,0.9097665051644612,-3.778924995567009,0.32099614646647256,-0.12823613396039074,0.8875725174959291,-0.32099614646647256,0.12823613396039074,-0.8828194732561799,0.4237672104536725,2.434078884981346,2.4936500876872953,-0.1743290631241959,2.6621771118729995,0.6823047794004319,0.5079291560610549,4.476533438805674,5.376327184217928,-0.1551252462439318,4.7670999722172285,3.3153436960812575,0.47135912730289553,4.822085287736093,5.594512094479395,-0.29068758462541977,5.161305375050252,3.5213387036687616,0.7755658258888273,5.1291864173337265,4.593291063138749,0.3404806610389475,5.352027135289117,2.2136297904785383,0.0
0.5610699435979777,-4.601884404246195,-2.2610660289131777,0.5461596242997827,-4.868617032618796,-2.0968952407286565,0.5450246704443776,-4.8803945661853545,-2.09713235476631,0.5419813242947255,-4.890782290051459,-2.0976608518995303,0.5112408251666997,-4.869865429677955,-2.563839991009091,0.48081247748525013,-4.884286179455626,-2.564198166791321,0.44630946282664374,-4.899279885248576,-2.5664179799871336,0.38427899035921675,-4.916233330213646,-1.1991223200271688,0.23463738570462053,-4.947698216901245,-3.318439343850703,0.4862342694615398,-4.433949430713926,-1.880865984437607,0.42508253827802184,-4.4178897553872645,-2.4932048463187404,0.368749481982942,-3.5291986571640486,-0.06289621396378532,-0.631243514296237,-3.6254358561065883,-3.3721986900742293,0.6523713717232733,-1.9146338620886296,1.2534676677125893,-1.0987239236600825,-1.2160833835330611,-3.489164790595461,0.9617626105231697,-2.447373165820665,0.8882672777536254,-0.696606393919386,0.5845656278581077,-2.841955136824783,1.0306870275263662,-2.714204939587532,0.8875966374341004,-0.6556307504688509,1.1464298826095096,-2.9225432267364924,1.0674298931867845,-2.929307864805425,0.9495253554179394,-0.5576180662421661,0.9762855322387196,-3.0420516238938307,0.9729931746041023,-2.7614590955843816,0.874326861320277,-0.5554979985311627,0.7846556443856347,-2.8518379497251454,0.32015602825492795,-0.14487271119043663,0.8371630973703095,-0.32015602825492795,0.14487271119043663,-0.8313030305695809,0.4123238827625291,2.359241468131817,2.2748950372324437,-0.16373272208722775,2.6151885386983773,0.6417047362085643,0.49534875773813275,4.409575735714897,4.956302471669877,-0.16701119936664802,4.673518725783593,3.018094339550716,0.45660680783860785,4.775279053731719,5.165985170365075,-0.29262533517534717,5.090716700491776,3.20950047190348,0.7547723876454984,5.028985229660738,4.260807341074846,0.3095814935933128,5.204118993725249,1.968142944464316,0.0
